Flow ID;Source IP;Source Port;Destination IP;Destination Port;Protocol;Timestamp;Flow Duration;Total Fwd Packets;Total Backward Packets;Total Length of Fwd Packets;Total Length of Bwd Packets;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Min Packet Length;Max Packet Length;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWE Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Avg Fwd Segment Size;Avg Bwd Segment Size;Fwd Avg Bytes/Bulk;Fwd Avg Packets/Bulk;Fwd Avg Bulk Rate;Bwd Avg Bytes/Bulk;Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;Init_Win_bytes_forward;Init_Win_bytes_backward;act_data_pkt_fwd;min_seg_size_forward;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
172.16.0.1-192.168.10.50-54932-80-6;172.16.0.1;54932;192.168.10.50;80;6;05/07/2017 10:45;83950297;5;8;406;11595;394;0;81.2;174.8862487;4344;0;1449.375;1547.981999;142.9536336;0.154853532;6995858.083;2.42E+07;8.38E+07;7;8.38E+07;2.10E+07;4.19E+07;8.38E+07;987;8.40E+07;1.20E+07;3.17E+07;8.38E+07;49;0;0;0;0;144;264;0.059559051;0.095294481;0;4344;857.6428571;1342.697263;1802835.94;1;0;0;0;0;0;0;0;1;923.6153846;81.2;1449.375;0;0;0;0;0;0;5;406;8;11595;0;235;2;20;14003;0;14003;14003;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54976-80-6;172.16.0.1;54976;192.168.10.50;80;6;05/07/2017 10:45;84507266;6;7;336;11595;336;0;56;137.1714256;4344;0;1656.428571;1547.737688;141.1831262;0.153832926;7042272.167;2.43E+07;8.44E+07;1;8.44E+07;1.69E+07;3.77E+07;8.44E+07;1;143631;23938.5;52291.64118;130156;15;0;0;0;0;200;232;0.070999812;0.082833114;0;4344;852.2142857;1345.201396;1809566.797;0;0;0;0;1;0;0;0;1;917.7692308;56;1656.428571;0;0;0;0;0;0;6;336;7;11595;251;235;1;32;6;0;6;6;8.44E+07;0;8.44E+07;8.44E+07;DoS Hulk
172.16.0.1-192.168.10.50-54974-80-6;172.16.0.1;54974;192.168.10.50;80;6;05/07/2017 10:45;83719254;6;7;388;11595;370;0;64.66666667;149.6110513;4344;0;1656.428571;1947.638216;143.1331435;0.155280887;6976604.5;2.41E+07;8.36E+07;2;8.36E+07;1.67E+07;3.74E+07;8.36E+07;2;8.37E+07;1.40E+07;3.41E+07;8.36E+07;74;0;0;0;0;164;232;0.071668102;0.083612785;0;4344;856.3571429;1564.909317;2448941.17;1;0;0;0;0;0;0;0;1;922.2307692;64.66666667;1656.428571;0;0;0;0;0;0;6;388;7;11595;0;235;3;20;13990;0;13990;13990;8.36E+07;0;8.36E+07;8.36E+07;DoS Hulk
172.16.0.1-192.168.10.50-54982-80-6;172.16.0.1;54982;192.168.10.50;80;6;05/07/2017 10:45;83934087;7;5;366;11595;366;0;52.28571429;138.3349971;7240;0;2319;3331.638186;142.5046775;0.142969328;7630371.545;2.53E+07;8.38E+07;1;8.38E+07;1.40E+07;3.42E+07;8.38E+07;1;142385;35596.25;62569.66964;128996;65;0;0;0;0;232;168;0.083398775;0.059570553;0;7240;920.0769231;2243.824357;5034747.744;0;0;0;0;1;0;0;0;0;996.75;52.28571429;2319;0;0;0;0;0;0;7;366;5;11595;274;235;1;32;5;0;5;5;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54992-80-6;172.16.0.1;54992;192.168.10.50;80;6;05/07/2017 10:45;83935098;6;6;337;11595;319;0;56.16666667;128.7950568;7240;0;1932.5;3126.682571;142.157456;0.142967606;7630463.455;2.53E+07;8.38E+07;1;8.38E+07;1.68E+07;3.75E+07;8.38E+07;1;8.39E+07;1.68E+07;3.75E+07;8.38E+07;71;0;0;0;0;164;200;0.071483803;0.071483803;0;7240;918.3076923;2244.014349;5035600.397;1;0;0;0;0;0;0;0;1;994.8333333;56.16666667;1932.5;0;0;0;0;0;0;6;337;6;11595;0;235;3;20;14000;0;14000;14000;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54986-80-6;172.16.0.1;54986;192.168.10.50;80;6;05/07/2017 10:45;84521059;8;6;406;11595;400;0;50.75;141.1339283;5792;0;1932.5;2181.008184;141.9882825;0.165639193;6501619.923;2.34E+07;8.44E+07;3;8.44E+07;1.21E+07;3.19E+07;8.44E+07;3;145443;29088.6;56276.2566;128986;47;0;0;0;0;252;200;0.094650967;0.070988226;0;5792;800.0666667;1620.179817;2624982.638;0;0;0;0;1;0;0;0;0;857.2142857;50.75;1932.5;0;0;0;0;0;0;8;406;6;11595;251;235;2;20;1995;0;1995;1995;8.44E+07;0;8.44E+07;8.44E+07;DoS Hulk
172.16.0.1-192.168.10.50-53270-80-6;172.16.0.1;53270;192.168.10.50;80;6;05/07/2017 10:45;84564040;8;5;301;11595;301;0;37.625;106.4195706;10136;0;2319;4414.366206;140.6744522;0.153729647;7047003.333;2.41E+07;8.35E+07;3;8.45E+07;1.21E+07;3.15E+07;8.35E+07;3;100364;25091;41815.08901;87151;44;0;0;0;0;272;168;0.09460286;0.059126787;0;10136;849.7142857;2700.679699;7293670.835;0;0;0;0;1;0;0;0;0;915.0769231;37.625;2319;0;0;0;0;0;0;8;301;5;11595;251;235;1;32;982;0;982;982;8.35E+07;0;8.35E+07;8.35E+07;DoS Hulk
172.16.0.1-192.168.10.50-53532-80-6;172.16.0.1;53532;192.168.10.50;80;6;05/07/2017 10:45;84217192;12;6;1268;11595;317;0;105.6666667;156.0800106;4344;0;1932.5;1754.831473;152.7360352;0.213733082;4953952.471;2.02E+07;8.32E+07;1;8.41E+07;7648057.091;2.51E+07;8.32E+07;1;962420;192484;382883.1253;874000;18;0;0;0;0;392;200;0.142488721;0.071244361;0;4344;677;1280.152118;1638789.444;0;0;0;0;1;0;0;0;0;714.6111111;105.6666667;1932.5;0;0;0;0;0;0;12;1268;6;11595;251;235;4;32;6341;0;6341;6341;8.32E+07;0;8.32E+07;8.32E+07;DoS Hulk
172.16.0.1-192.168.10.50-53284-80-6;172.16.0.1;53284;192.168.10.50;80;6;05/07/2017 10:45;84549098;6;7;377;11595;365;0;62.83333333;148.0600104;5792;0;1656.428571;2120.732252;141.598199;0.153756815;7045758.167;2.41E+07;8.34E+07;4;8.45E+07;1.69E+07;3.72E+07;8.34E+07;4;8.45E+07;1.41E+07;3.45E+07;8.45E+07;10;0;0;0;0;184;232;0.070964684;0.082792131;0;5792;855.5714286;1665.870515;2775124.571;1;0;0;0;0;0;0;0;1;921.3846154;62.83333333;1656.428571;0;0;0;0;0;0;6;377;7;11595;0;235;2;20;10997;0;10997;10997;8.34E+07;0;8.34E+07;8.34E+07;DoS Hulk
172.16.0.1-192.168.10.50-54774-80-6;172.16.0.1;54774;192.168.10.50;80;6;05/07/2017 10:45;84088333;7;8;718;11595;350;0;102.5714286;169.0471898;5792;0;1449.375;2046.673464;146.4293507;0.178383843;6006309.5;2.24E+07;8.38E+07;1;8.40E+07;1.40E+07;3.42E+07;8.38E+07;1;8.41E+07;1.20E+07;3.17E+07;8.38E+07;48;0;0;0;0;196;264;0.083245793;0.09513805;0;5792;769.9375;1568.181387;2459192.863;1;0;0;0;0;0;0;0;1;821.2666667;102.5714286;1449.375;0;0;0;0;0;0;7;718;8;11595;0;235;4;20;12997;0;12997;12997;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-53352-80-6;172.16.0.1;53352;192.168.10.50;80;6;05/07/2017 10:45;83705254;8;7;352;11595;346;0;44;122.0444884;5792;0;1656.428571;2118.227235;142.7270025;0.179200221;5978946.714;2.21E+07;8.26E+07;4;8.36E+07;1.19E+07;3.12E+07;8.26E+07;4;82620;13770;27622.72939;69169;45;0;0;0;0;260;232;0.095573451;0.08362677;0;5792;746.6875;1577.480807;2488445.696;0;0;0;0;1;0;0;0;0;796.4666667;44;1656.428571;0;0;0;0;0;0;8;352;7;11595;274;235;2;20;1980;0;1980;1980;8.26E+07;0;8.26E+07;8.26E+07;DoS Hulk
172.16.0.1-192.168.10.50-53440-80-6;172.16.0.1;53440;192.168.10.50;80;6;05/07/2017 10:45;84505491;7;6;336;11595;336;0;48;126.9960629;4344;0;1932.5;1754.831473;141.1860917;0.153836157;7042124.25;2.41E+07;8.35E+07;1;8.45E+07;1.41E+07;3.40E+07;8.35E+07;1;49841;9968.2;16260.61114;37543;16;0;0;0;0;240;200;0.082834854;0.071001303;0;4344;852.2142857;1461.022623;2134587.104;0;0;0;0;1;0;0;0;0;917.7692308;48;1932.5;0;0;0;0;0;0;7;336;6;11595;274;235;1;32;2;0;2;2;8.35E+07;0;8.35E+07;8.35E+07;DoS Hulk
172.16.0.1-192.168.10.50-54910-80-6;172.16.0.1;54910;192.168.10.50;80;6;05/07/2017 10:45;84046990;8;6;686;11595;343;0;85.75;158.7781471;5792;0;1932.5;2179.547086;146.1206404;0.166573485;6465153.077;2.32E+07;8.38E+07;0;8.40E+07;1.20E+07;3.17E+07;8.38E+07;0;253313;50662.6;100275.119;229106;58;0;0;0;0;264;200;0.095184848;0.071388636;0;5792;818.7333333;1611.119818;2595707.067;0;0;0;0;1;0;0;0;0;877.2142857;85.75;1932.5;0;0;0;0;0;0;8;686;6;11595;274;235;2;32;3;0;3;3;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54542-80-6;172.16.0.1;54542;192.168.10.50;80;6;05/07/2017 10:45;84246084;10;5;1170;11595;388;0;117;187.0169333;7240;0;2319;3331.638186;151.5203959;0.178049819;6017577.429;2.24E+07;8.38E+07;1;8.42E+07;9358182;2.79E+07;8.38E+07;1;466353;116588.25;218516.5803;443992;46;0;0;0;0;316;168;0.118699879;0.05934994;0;7240;797.8125;2025.761559;4103709.896;0;0;0;0;1;0;0;0;0;851;117;2319;0;0;0;0;0;0;10;1170;5;11595;274;235;4;20;1987;0;1987;1987;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-53552-80-6;172.16.0.1;53552;192.168.10.50;80;6;05/07/2017 10:45;84281346;10;6;323;11595;323;0;32.3;102.1415684;5792;0;1932.5;2181.008184;141.4073287;0.189840347;5618756.4;2.15E+07;8.33E+07;0;8.43E+07;9364513.111;2.77E+07;8.33E+07;0;16588;3317.6;7062.193484;15948;10;0;0;0;0;336;200;0.118650217;0.07119013;0;5792;701.0588235;1539.895105;2371276.934;0;0;0;0;1;0;0;0;0;744.875;32.3;1932.5;0;0;0;0;0;0;10;323;6;11595;251;235;1;32;13990;0;13990;13990;8.33E+07;0;8.33E+07;8.33E+07;DoS Hulk
172.16.0.1-192.168.10.50-53694-80-6;172.16.0.1;53694;192.168.10.50;80;6;05/07/2017 10:45;84621867;7;6;339;11595;339;0;48.42857143;128.1299564;5792;0;1932.5;2537.820147;141.0273777;0.153624594;7051822.25;2.41E+07;8.36E+07;1;8.46E+07;1.41E+07;3.41E+07;8.36E+07;1;1464;292.8;355.0087323;875;3;0;0;0;0;240;200;0.082720935;0.070903659;0;5792;852.4285714;1851.237246;3427079.341;0;0;0;0;1;0;0;0;0;918;48.42857143;1932.5;0;0;0;0;0;0;7;339;6;11595;251;235;1;32;2;0;2;2;8.36E+07;0;8.36E+07;8.36E+07;DoS Hulk
172.16.0.1-192.168.10.50-54174-80-6;172.16.0.1;54174;192.168.10.50;80;6;05/07/2017 10:45;84579698;6;7;422;11595;410;0;70.33333333;166.4279624;5792;0;1656.428571;2429.118623;142.0790129;0.153701187;7048308.167;2.41E+07;8.36E+07;4;8.46E+07;1.69E+07;3.73E+07;8.36E+07;184;8.46E+07;1.41E+07;3.45E+07;8.46E+07;4;0;0;0;0;184;232;0.07093901;0.082762178;0;5792;858.7857143;1849.179035;3419463.104;1;0;0;0;0;0;0;0;1;924.8461538;70.33333333;1656.428571;0;0;0;0;0;0;6;422;7;11595;0;235;2;20;10022;0;10022;10022;8.36E+07;0;8.36E+07;8.36E+07;DoS Hulk
172.16.0.1-192.168.10.50-54454-80-6;172.16.0.1;54454;192.168.10.50;80;6;05/07/2017 10:45;84788885;6;7;328;11595;316;0;54.66666667;128.0604024;5792;0;1656.428571;2429.118623;140.6198466;0.153321983;7065740.417;2.42E+07;8.38E+07;45;8.48E+07;1.70E+07;3.74E+07;8.38E+07;312;8.48E+07;1.41E+07;3.46E+07;8.48E+07;50;0;0;0;0;184;232;0.070763992;0.082557991;0;5792;852.0714286;1851.103557;3426584.379;1;0;0;0;0;0;0;0;1;917.6153846;54.66666667;1656.428571;0;0;0;0;0;0;6;328;7;11595;0;235;2;20;11032;0;11032;11032;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54560-80-6;172.16.0.1;54560;192.168.10.50;80;6;05/07/2017 10:45;84781550;7;7;382;11595;364;0;54.57142857;136.4781511;5792;0;1656.428571;2429.118623;141.2689435;0.165130267;6521657.692;2.32E+07;8.38E+07;1;8.48E+07;1.41E+07;3.41E+07;8.38E+07;1;8.48E+07;1.41E+07;3.46E+07;8.48E+07;2;0;0;0;0;204;232;0.082565134;0.082565134;0;5792;798.8666667;1796.222499;3226415.267;1;0;0;0;0;0;0;0;1;855.9285714;54.57142857;1656.428571;0;0;0;0;0;0;7;382;7;11595;0;235;3;20;11003;0;11003;11003;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54686-80-6;172.16.0.1;54686;192.168.10.50;80;6;05/07/2017 10:45;84380026;8;6;357;11595;357;0;44.625;126.2185604;4344;0;1932.5;1754.831473;141.6448959;0.165916043;6490771.231;2.31E+07;8.34E+07;1;8.44E+07;1.21E+07;3.14E+07;8.34E+07;1;16681;3336.2;7121.326892;16073;16;0;0;0;0;272;200;0.094809167;0.071106875;0;4344;796.8;1424.494908;2029185.743;0;0;0;0;1;0;0;0;0;853.7142857;44.625;1932.5;0;0;0;0;0;0;8;357;6;11595;274;235;1;32;988;0;988;988;8.34E+07;0;8.34E+07;8.34E+07;DoS Hulk
172.16.0.1-192.168.10.50-54684-80-6;172.16.0.1;54684;192.168.10.50;80;6;05/07/2017 10:45;84781543;9;6;369;11595;369;0;41;123;5792;0;1932.5;2537.820147;141.1156199;0.176925301;6055824.5;2.24E+07;8.38E+07;1;8.48E+07;1.06E+07;2.96E+07;8.38E+07;1;1066;213.2;321.0610534;773;2;0;0;0;0;304;200;0.10615518;0.07077012;0;5792;747.75;1747.380382;3053338.2;0;0;0;0;1;0;0;0;0;797.6;41;1932.5;0;0;0;0;0;0;9;369;6;11595;251;235;1;32;982;0;982;982;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54800-80-6;172.16.0.1;54800;192.168.10.50;80;6;05/07/2017 10:45;84793659;6;6;363;11595;351;0;60.5;142.3457059;8699;0;1932.5;3511.469194;141.0246962;0.141520016;7708514.455;2.52E+07;8.38E+07;4;8.48E+07;1.70E+07;3.74E+07;8.38E+07;48;8.48E+07;1.70E+07;3.79E+07;8.48E+07;4;0;0;0;0;184;200;0.070760008;0.070760008;0;8699;920.3076923;2469.348173;6097680.397;1;0;0;0;0;0;0;0;1;997;60.5;1932.5;0;0;0;0;0;0;6;363;6;11595;0;235;2;20;14003;0;14003;14003;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54798-80-6;172.16.0.1;54798;192.168.10.50;80;6;05/07/2017 10:45;84796678;9;7;376;11595;370;0;41.77777778;123.0993276;4355;0;1656.428571;1762.10441;141.1729832;0.188686637;5653111.867;2.16E+07;8.38E+07;1;8.48E+07;1.06E+07;2.96E+07;8.38E+07;1;1284;214;307.7109033;825;7;0;0;0;0;292;232;0.106136233;0.082550404;0;4355;704.1764706;1358.850628;1846475.029;0;0;0;0;1;0;0;0;0;748.1875;41.77777778;1656.428571;0;0;0;0;0;0;9;376;7;11595;274;235;2;20;1998;0;1998;1998;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54810-80-6;172.16.0.1;54810;192.168.10.50;80;6;05/07/2017 10:45;84953132;10;5;293;11595;293;0;29.3;92.65473544;10136;0;2319;4415.268169;139.9359826;0.176567946;6068080.857;2.24E+07;8.39E+07;0;8.50E+07;9439159.333;2.79E+07;8.39E+07;0;1713;428.25;477.7979873;1092;1;0;0;0;0;336;168;0.117711964;0.058855982;0;10136;743;2531.40596;6408016.133;0;0;0;0;1;0;0;0;0;792.5333333;29.3;2319;0;0;0;0;0;0;10;293;5;11595;251;235;1;32;13032;0;13032;13032;8.39E+07;0;8.39E+07;8.39E+07;DoS Hulk
172.16.0.1-192.168.10.50-54936-80-6;172.16.0.1;54936;192.168.10.50;80;6;05/07/2017 10:45;84798255;8;6;366;11595;366;0;45.75;129.400541;5803;0;1932.5;2539.075088;141.0524309;0.165097737;6522942.692;2.32E+07;8.38E+07;1;8.48E+07;1.21E+07;3.16E+07;8.38E+07;1;2995;599;904.4368414;2168;14;0;0;0;0;272;200;0.094341564;0.070756173;0;5803;797.4;1797.579794;3231293.114;0;0;0;0;1;0;0;0;0;854.3571429;45.75;1932.5;0;0;0;0;0;0;8;366;6;11595;251;235;1;32;5;0;5;5;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54946-80-6;172.16.0.1;54946;192.168.10.50;80;6;05/07/2017 10:45;84793166;7;7;367;11595;349;0;52.42857143;130.8101132;5792;0;1656.428571;2429.118623;141.0726897;0.165107646;6522551.231;2.32E+07;8.38E+07;1;8.48E+07;1.41E+07;3.41E+07;8.38E+07;1;8.48E+07;1.41E+07;3.46E+07;8.48E+07;47;0;0;0;0;204;232;0.082553823;0.082553823;0;5792;797.8666667;1796.486049;3227362.124;1;0;0;0;0;0;0;0;1;854.8571429;52.42857143;1656.428571;0;0;0;0;0;0;7;367;7;11595;0;235;3;20;13987;0;13987;13987;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-54954-80-6;172.16.0.1;54954;192.168.10.50;80;6;05/07/2017 10:45;84793602;7;8;393;11595;375;0;56.14285714;140.6347854;5792;0;1449.375;2047.784931;141.3785913;0.176900139;6056685.857;2.24E+07;8.38E+07;2;8.48E+07;1.41E+07;3.41E+07;8.38E+07;4;8.48E+07;1.21E+07;3.20E+07;8.48E+07;2;0;0;0;0;204;264;0.082553398;0.094346741;0;5792;749.625;1577.111954;2487282.117;1;0;0;0;0;0;0;0;1;799.6;56.14285714;1449.375;0;0;0;0;0;0;7;393;8;11595;0;235;3;20;14982;0;14982;14982;8.38E+07;0;8.38E+07;8.38E+07;DoS Hulk
172.16.0.1-192.168.10.50-55764-80-6;172.16.0.1;55764;192.168.10.50;80;6;05/07/2017 10:45;97417859;8;6;320;11595;320;0;40;113.137085;4344;0;1932.5;1754.831473;122.3081694;0.143710816;7493681.462;2.70E+07;9.74E+07;1;9.74E+07;1.39E+07;3.68E+07;9.74E+07;1;9566;1913.2;4007.573605;9081;47;0;0;0;0;264;200;0.082120466;0.06159035;0;4344;794.3333333;1425.342649;2031601.667;0;0;0;0;1;0;0;0;0;851.0714286;40;1932.5;0;0;0;0;0;0;8;320;6;11595;274;235;1;32;996;0;996;996;9.74E+07;0;9.74E+07;9.74E+07;DoS Hulk
172.16.0.1-192.168.10.50-55766-80-6;172.16.0.1;55766;192.168.10.50;80;6;05/07/2017 10:45;97420846;8;6;373;11595;367;0;46.625;129.4680738;5792;0;1932.5;2181.008184;122.8484507;0.14370641;7493911.231;2.70E+07;9.74E+07;1;9.74E+07;1.39E+07;3.68E+07;9.74E+07;1;9520;1904;3994.781033;9049;44;0;0;0;0;252;200;0.082117948;0.061588461;0;5792;797.8666667;1620.784152;2626941.267;0;0;0;0;1;0;0;0;0;854.8571429;46.625;1932.5;0;0;0;0;0;0;8;373;6;11595;251;235;2;20;1010;0;1010;1010;9.74E+07;0;9.74E+07;9.74E+07;DoS Hulk
172.16.0.1-192.168.10.50-55776-80-6;172.16.0.1;55776;192.168.10.50;80;6;05/07/2017 10:45;98265153;8;5;371;11595;365;0;46.375;128.7610606;10136;0;2319;4414.366206;121.7725677;0.132295118;8188762.75;2.84E+07;9.83E+07;0;9.83E+07;1.40E+07;3.71E+07;9.83E+07;0;5891;1472.75;2262.048979;4854;79;0;0;0;0;252;168;0.08141238;0.050882738;0;10136;854.7142857;2699.587872;7287774.681;0;0;0;0;1;0;0;0;0;920.4615385;46.375;2319;0;0;0;0;0;0;8;371;5;11595;251;235;2;20;1989;0;1989;1989;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55780-80-6;172.16.0.1;55780;192.168.10.50;80;6;05/07/2017 10:45;98263190;7;4;381;11595;375;0;54.42857143;141.3763973;11584;0;2898.75;5790.168989;121.8767679;0.111944259;9826319;3.11E+07;9.83E+07;2;9.83E+07;1.64E+07;4.01E+07;9.83E+07;2;4937;1645.666667;1968.131686;3884;186;0;0;0;0;220;136;0.071237256;0.040707003;0;11584;998;3335.454038;1.11E+07;0;0;0;0;1;0;0;0;0;1088.727273;54.42857143;2898.75;0;0;0;0;0;0;7;381;4;11595;251;235;2;20;981;0;981;981;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55772-80-6;172.16.0.1;55772;192.168.10.50;80;6;05/07/2017 10:45;98267160;7;6;400;11595;400;0;57.14285714;151.1857892;5792;0;1932.5;2362.781391;122.0651945;0.132292416;8188930;2.84E+07;9.83E+07;1;9.83E+07;1.64E+07;4.01E+07;9.83E+07;1;7913;1582.6;2915.112914;6786;47;0;0;0;0;232;200;0.071234378;0.061058038;0;5792;856.7857143;1758.580554;3092605.566;0;0;0;0;1;0;0;0;0;922.6923077;57.14285714;1932.5;0;0;0;0;0;0;7;400;6;11595;274;235;1;32;15;0;15;15;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55768-80-6;172.16.0.1;55768;192.168.10.50;80;6;05/07/2017 10:45;98272208;6;9;322;11595;304;0;53.66666667;122.6730071;2896;0;1288.333333;1342.374389;121.2652106;0.152637254;7019443.429;2.63E+07;9.83E+07;39;9.83E+07;1.97E+07;4.39E+07;9.83E+07;798;9.83E+07;1.23E+07;3.47E+07;9.83E+07;50;0;0;0;0;164;296;0.061054902;0.091582353;0;2896;745.1875;1170.802188;1370777.763;1;0;0;0;0;0;0;0;1;794.8666667;53.66666667;1288.333333;0;0;0;0;0;0;6;322;9;11595;0;235;3;20;11021;0;11021;11021;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55778-80-6;172.16.0.1;55778;192.168.10.50;80;6;05/07/2017 10:45;98266188;9;4;389;11595;389;0;43.22222222;129.6666667;11584;0;2898.75;5790.168989;121.9544611;0.132293724;8188849;2.84E+07;9.83E+07;1;9.83E+07;1.23E+07;3.47E+07;9.83E+07;1;5915;1971.666667;2504.595044;4858;371;0;0;0;0;296;136;0.091587963;0.040705761;0;11584;856;3089.463409;9544784.154;0;0;0;0;1;0;0;0;0;921.8461538;43.22222222;2898.75;0;0;0;0;0;0;9;389;4;11595;251;235;1;32;978;0;978;978;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55770-80-6;172.16.0.1;55770;192.168.10.50;80;6;05/07/2017 10:45;98271359;7;5;314;11595;314;0;44.85714286;118.6808445;10136;0;2319;4414.366206;121.184851;0.122110858;8933759.909;2.96E+07;9.83E+07;0;9.83E+07;1.64E+07;4.01E+07;9.83E+07;0;9099;2274.75;3838.35541;8021;188;0;0;0;0;232;168;0.071231334;0.050879524;0;10136;916.0769231;2799.171856;7835363.077;0;0;0;0;1;0;0;0;0;992.4166667;44.85714286;2319;0;0;0;0;0;0;7;314;5;11595;274;235;1;32;5;0;5;5;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55774-80-6;172.16.0.1;55774;192.168.10.50;80;6;05/07/2017 10:45;98269212;7;6;315;11595;309;0;45;116.434531;4344;0;1932.5;2178.085008;121.1976748;0.132289653;8189101;2.84E+07;9.83E+07;1;9.83E+07;1.64E+07;4.01E+07;9.83E+07;1;7925;1585;2924.498846;6805;47;0;0;0;0;220;200;0.07123289;0.061056763;0;4344;850.7142857;1666.205243;2776239.912;0;0;0;0;1;0;0;0;0;916.1538462;45;1932.5;0;0;0;0;0;0;7;315;6;11595;251;235;2;20;5;0;5;5;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55788-80-6;172.16.0.1;55788;192.168.10.50;80;6;05/07/2017 10:45;98260720;7;7;382;11595;376;0;54.57142857;141.7543146;5792;0;1656.428571;2119.480114;121.8900085;0.142478093;7558516.923;2.73E+07;9.83E+07;1;9.83E+07;1.64E+07;4.01E+07;9.83E+07;1;2694;449;872.989347;2224;1;0;0;0;0;220;232;0.071239046;0.071239046;0;5792;798.4666667;1619.912734;2624117.267;0;0;0;0;1;0;0;0;1;855.5;54.57142857;1656.428571;0;0;0;0;0;0;7;382;7;11595;251;235;2;20;991;0;991;991;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55784-80-6;172.16.0.1;55784;192.168.10.50;80;6;05/07/2017 10:45;98262605;6;4;327;11595;327;0;54.5;133.497191;11595;0;2898.75;5797.5;121.3279457;0.101768114;1.09E+07;3.28E+07;9.83E+07;2;9.83E+07;1.97E+07;4.39E+07;9.83E+07;2;3267;1089;1713.901106;3065;6;0;0;0;0;200;136;0.061060868;0.040707246;0;11595;1083.818182;3487.544604;1.22E+07;0;0;0;0;1;0;0;0;0;1192.2;54.5;2898.75;0;0;0;0;0;0;6;327;4;11595;251;235;1;32;6;0;6;6;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-55786-80-6;172.16.0.1;55786;192.168.10.50;80;6;05/07/2017 10:45;98263538;7;5;375;11595;369;0;53.57142857;139.1088988;7251;0;2319;3337.608875;121.815276;0.122120577;8933048.909;2.96E+07;9.83E+07;0;9.83E+07;1.64E+07;4.01E+07;9.83E+07;0;4276;1069;1369.963746;2980;3;0;0;0;0;220;168;0.071237003;0.050883574;0;7251;920.7692308;2246.514454;5046827.192;0;0;0;0;1;0;0;0;0;997.5;53.57142857;2319;0;0;0;0;0;0;7;375;5;11595;274;235;2;20;982;0;982;982;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
